timestamp,source,log_message,target_label,
2025-08-30 19:35:12,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-e965c8a8-1a85-4bb4-9103-fb8227b10886 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2633300",HTTP Status,
2025-09-04 10:46:54,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-308202e3-7228-440e-aa2e-70558059a68b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2644999",HTTP Status,
11/29/2025 4:00,ThirdPartyAPI,User 8693 has escalated to admin level,Security Alert,
2025-05-27 22:37:40,BillingSystem,"nova.osapi_compute.wsgi.server [req-53a10b92-552c-4e90-9f52-b1a8c3ced361 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2543302",HTTP Status,
2025-09-03 14:30:16,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-e9d2e77a-a98d-4605-9681-3dcad21d7ec7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0931380",HTTP Status,
2025-09-04 17:09:35,ModernHR,"nova.osapi_compute.wsgi.server [req-cd52b7e1-5ad8-4c2b-babc-3250dc367121 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2790480",HTTP Status,
1/30/2025 10:16,ModernHR,Critical system module failure: module ID Component29,Critical Error,
2025-07-06 03:15:38,ModernCRM,"nova.compute.claims [req-d82fab16-60f8-4c9f-bde8-f362f57bdd40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] Total disk: 15 GB, used: 0.00 GB",Resource Usage,
12/29/2025 10:27,ThirdPartyAPI,User 1403 had multiple login attempts rejected,Security Alert,
2025-06-26 00:18:05,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-5579c03c-54d9-46ef-bfc5-6edae7fa4094 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1024609",HTTP Status,
3/29/2025 7:30,ModernHR,Denied access attempt on restricted account Account5391,Security Alert,
1/11/2025 12:26,ModernCRM,Backup started at 2025-10-31 23:48:54.,System Notification,
2025-08-12 08:26:29,ModernCRM,"nova.osapi_compute.wsgi.server [req-8faad941-ddb6-41e5-85d5-813c88b1a880 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2605860",HTTP Status,
4/9/2025 3:09,ThirdPartyAPI,Vital system component is down: component ID Component35,Critical Error,
2025-09-01 14:10:45,BillingSystem,"nova.osapi_compute.wsgi.server [req-c53a921a-16c7-422e-8c9d-c922a720d047 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/b9000564-fe1a-409b-b8cc-1e88b294cd1d HTTP/1.1"" HTTP status code -  204 len: 203 time: 0.2534380",HTTP Status,
7/15/2025 2:02,ModernHR,Backup completed successfully.,System Notification,
8/18/2025 11:21,AnalyticsEngine,System updated to version 2.7.9.,System Notification,
5/15/2025 14:40,BillingSystem,Backup started at 2025-05-02 05:17:47.,System Notification,
2025-03-28 21:45:49,ModernCRM,"nova.osapi_compute.wsgi.server [req-e4a5ec58-0304-4e5e-930c-57180ee7c1dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2686100",HTTP Status,
1/16/2025 9:11,ModernHR,Account with ID 3189 created by User444.,User Action,
1/12/2025 5:21,ModernHR,System updated to version 1.2.9.,System Notification,
2025-07-17 19:30:33,AnalyticsEngine,"nova.compute.claims [req-98474cd9-61e1-4afe-bd52-676a577b058f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,
8/8/2025 0:27,ModernHR,Format of input data in module X was not recognized,Error,
9/19/2025 1:52,ThirdPartyAPI,User User547 logged in.,User Action,
2025-09-13 09:38:26,ModernCRM,"nova.osapi_compute.wsgi.server [req-12db2bbc-6755-4401-99d8-450e84703abd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2685480",HTTP Status,
9/10/2025 18:21,AnalyticsEngine,Server 22 was restarted unexpectedly while data was being transferred,Error,
2025-12-27 10:48:38,ModernHR,"nova.compute.claims [req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: bf8c824d-f099-4433-a41e-e3da7578262e] vcpu limit not specified, defaulting to unlimited",Resource Usage,
2/20/2025 22:37,ModernHR,Disk cleanup completed successfully.,System Notification,
2025-07-24 13:28:10,AnalyticsEngine,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],Resource Usage,
2025-04-27 20:20:59,ModernHR,"nova.metadata.wsgi.server [req-68a0fcfe-55d9-4f80-8fef-d9915932d2ef - - - - -] 10.11.21.126,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" RCODE  200 len: 134 time: 0.2258282",HTTP Status,
7/23/2025 6:36,ThirdPartyAPI,User User846 logged in.,User Action,
1/22/2025 10:19,ModernCRM,System updated to version 3.4.7.,System Notification,
2025-06-17 13:05:38,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" Status code -  200 len: 119 time: 0.0006430",HTTP Status,
2/8/2025 22:10,ThirdPartyAPI,Critical system unit failure: unit ID Component12,Critical Error,
4/24/2025 21:47,AnalyticsEngine,RAID configuration experienced multiple disk issues,Critical Error,
2025-10-26 00:16:48,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-31e71c53-2e15-4300-aeb6-1d77caf1d13a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2742469",HTTP Status,
5/3/2025 3:28,AnalyticsEngine,Critical system module failure: module ID Component59,Critical Error,
2025-07-08 18:21:54,ModernCRM,"nova.osapi_compute.wsgi.server [req-f5ece0cf-7a39-41b3-84d0-833a63040442 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2500231",HTTP Status,
11/28/2025 14:10,BillingSystem,Possible hacking attempt identified from IP 192.168.24.230,Security Alert,
2025-07-28 05:49:28,BillingSystem,"nova.osapi_compute.wsgi.server [req-7fe775ef-77ca-494b-8b7b-ca9e05ab4015 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2847130",HTTP Status,
2025-10-04 02:08:56,ModernHR,"nova.osapi_compute.wsgi.server [req-048f93d6-3858-482b-972d-48640f16bed1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2640278",HTTP Status,
5/26/2025 8:26,ModernHR,Non-recoverable error encountered in primary application,Critical Error,
3/2/2025 16:23,BillingSystem,Account with ID 9621 created by User886.,User Action,
2/13/2025 3:19,ModernHR,API access request from user 2665 was rejected due to invalid credentials,Security Alert,
2025-08-02 16:44:34,ModernCRM,"nova.metadata.wsgi.server [req-189e6373-cac8-4dcd-9029-7cb80f2e114c - - - - -] 10.11.21.143,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2292829",HTTP Status,
9/5/2025 7:14,ModernHR,System reboot initiated by user User297.,System Notification,
10/23/2025 15:25,ModernCRM,User User838 logged out.,User Action,
8/2/2025 5:31,BillingSystem,Backup completed successfully.,System Notification,
2025-08-06 02:48:36,ModernHR,"nova.osapi_compute.wsgi.server [req-32b14e4d-90cd-4ecb-9171-0ede02691b36 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2646151",HTTP Status,
11/21/2025 8:19,ModernHR,Data replication for shard 2 was unsuccessful,Error,
11/27/2025 17:59,BillingSystem,System updated to version 3.3.2.,System Notification,
2025-11-26 10:50:34,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-dd3a90c6-4783-47d3-a7da-72b8a4ef98e3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2672410",HTTP Status,
2025-11-17 15:50:50,ModernHR,"nova.osapi_compute.wsgi.server [req-e8a40430-24a0-4317-859b-555bb76fb798 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2604382",HTTP Status,
3/23/2025 11:51,ThirdPartyAPI,Server 21 experienced an unanticipated restart during data reconciliation,Error,
2025-08-04 16:24:29,BillingSystem,"nova.osapi_compute.wsgi.server [req-44d3573a-0d2c-4610-85f3-f228ac82a1d1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2529991",HTTP Status,
4/28/2025 15:13,AnalyticsEngine,Email delivery problem affected system,Critical Error,
2025-03-07 16:02:46,BillingSystem,"nova.osapi_compute.wsgi.server [req-acc5bb0f-42fe-4bbc-ac8b-0bace2d3b906 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Status code -  404 len: 296 time: 0.0836670",HTTP Status,
2025-02-28 23:13:12,ModernCRM,"nova.osapi_compute.wsgi.server [req-7b894c1d-bfc0-4dca-afed-0b8ca7a93a72 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2758210",HTTP Status,
2025-06-30 06:58:53,ModernCRM,"nova.compute.claims [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] disk limit not specified, defaulting to unlimited",Resource Usage,
2025-06-21 12:43:27,ModernCRM,"nova.osapi_compute.wsgi.server [req-903eebb0-3535-4b76-80bf-7b37baa4daa0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1583 time: 0.1841609",HTTP Status,
2025-10-17 10:56:04,AnalyticsEngine,"nova.metadata.wsgi.server [req-610fdd1e-f55d-480e-866a-6effcc9d83ae - - - - -] 10.11.21.134,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2398081",HTTP Status,
2025-08-22 08:30:23,BillingSystem,"nova.osapi_compute.wsgi.server [req-c632929d-1bf8-43a4-afb7-0f32e2d3cdf3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2570438",HTTP Status,
2025-08-22 22:37:34,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-135542a4-6100-4643-83f4-c3d3271ac898 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2776730",HTTP Status,
2025-02-03 08:25:06,BillingSystem,"nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] vcpu limit not specified, defaulting to unlimited",Resource Usage,
2025-08-05 13:22:01,ModernCRM,"nova.metadata.wsgi.server [req-f9565d6d-171c-408f-8b5f-9e9792826f42 - - - - -] 10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Status code -  200 len: 124 time: 0.2197890",HTTP Status,
2025-08-27 06:23:06,BillingSystem,"nova.compute.claims [req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 127e769a-4fe6-4548-93b1-513ac51e0452] vcpu limit not specified, defaulting to unlimited",Resource Usage,
2025-06-07 19:23:16,ModernHR,"nova.osapi_compute.wsgi.server [req-330a4477-cfaf-485f-a5e9-69e0e9be0a4f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1916 time: 0.3824501",HTTP Status,
2025-09-03 02:10:31,ModernHR,"nova.osapi_compute.wsgi.server [req-8e6482cd-ad01-4a71-92f9-2d218d014a8f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1916 time: 0.2944360",HTTP Status,
2025-01-07 01:51:35,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-86997220-e959-4cef-8315-723f20d4f1de 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2708549",HTTP Status,
2025-04-22 21:15:09,AnalyticsEngine,"nova.metadata.wsgi.server [req-3d7baa90-ec29-4386-a6c5-edd5ae651f45 - - - - -] 10.11.21.140,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" HTTP status code -  200 len: 967 time: 0.2314420",HTTP Status,
7/6/2025 21:40,BillingSystem,System reboot initiated by user User159.,System Notification,
2025-09-18 20:47:30,ModernCRM,"nova.osapi_compute.wsgi.server [req-9d2c1d24-f157-464f-aa8c-17ebcdaac12b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577691",HTTP Status,
6/30/2025 12:46,ThirdPartyAPI,Service outage due to email delivery problem,Critical Error,
8/25/2025 7:53,ThirdPartyAPI,Backup ended at 2025-11-24 19:02:55.,System Notification,
3/13/2025 7:09,BillingSystem,System reboot initiated by user User648.,System Notification,
3/14/2025 10:55,BillingSystem,User 3330 account experienced multiple login failures,Security Alert,
2025-08-02 08:24:34,ModernHR,"nova.osapi_compute.wsgi.server [req-e6509c84-a275-459c-b564-25fdbaa58cdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2789471",HTTP Status,
5/3/2025 5:06,ThirdPartyAPI,Backup completed successfully.,System Notification,
2025-05-24 22:54:38,ModernHR,"nova.compute.claims [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,
2025-03-19 10:17:23,ModernCRM,"nova.osapi_compute.wsgi.server [req-c4fe12ee-96d2-455a-bd90-4456a7878d04 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2752299",HTTP Status,
1/21/2025 5:16,ModernCRM,System component is not functioning: component ID Component3,Critical Error,
2025-07-13 14:14:46,BillingSystem,"nova.osapi_compute.wsgi.server [req-ea4a360f-b853-46fe-af72-7db91c3346ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2724142",HTTP Status,
7/24/2025 2:13,ModernHR,User 9202 has admin privileges escalated,Security Alert,
2025-06-16 02:09:56,ThirdPartyAPI,"nova.metadata.wsgi.server [req-5eee7c2e-9d80-4668-869d-1d8f70d9b074 - - - - -] 10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2191730",HTTP Status,
2025-08-31 14:27:05,ModernCRM,"nova.osapi_compute.wsgi.server [req-0ed561a5-fdf2-4b23-ab40-0f283f3da54e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1916 time: 0.2693460",HTTP Status,
2025-04-30 14:39:01,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-25d4598c-81f0-4e79-87fd-228f3dc94aa7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2755768",HTTP Status,
7/27/2025 7:39,AnalyticsEngine,Unfixable issue identified in essential system module,Critical Error,
2025-03-06 19:40:48,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-4ce4f8fb-f692-4d80-b150-96bc30db03f0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2672279",HTTP Status,
2025-03-22 04:29:12,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" Status code -  404 len: 176 time: 0.0011439",HTTP Status,
2025-04-03 04:57:01,ModernHR,"nova.compute.claims [req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Total disk: 15 GB, used: 0.00 GB",Resource Usage,
1/18/2025 21:53,ModernCRM,Severe system crash found in core application component,Critical Error,
9/25/2025 23:35,ThirdPartyAPI,System reboot initiated by user User600.,System Notification,
2025-07-21 12:52:22,ModernCRM,"nova.osapi_compute.wsgi.server [req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" RCODE  204 len: 203 time: 0.2726481",HTTP Status,
2025-06-07 00:46:33,ThirdPartyAPI,"nova.metadata.wsgi.server [req-b1e650c2-d691-43dc-bd4b-43a1cc250f36 - - - - -] 10.11.21.128,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" Return code: 200 len: 264 time: 0.2413990",HTTP Status,
2025-11-05 07:44:13,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-06631678-1e19-4e4e-bddf-a588d8ea6217 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/78dc1847-8848-49cc-933e-9239b12c9dcf HTTP/1.1"" RCODE  204 len: 203 time: 0.2560370",HTTP Status,
2025-04-10 15:20:41,ModernHR,"nova.osapi_compute.wsgi.server [req-3e88afc7-0acc-498b-b3ab-9a74aad4e4fa f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0880730",HTTP Status,
2025-11-13 01:13:12,BillingSystem,"nova.metadata.wsgi.server [req-c58fdf6b-7dad-448e-b06a-da2fd52415fc - - - - -] 10.11.21.143,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" Return code: 404 len: 176 time: 0.2187860",HTTP Status,
12/17/2025 2:28,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,
2025-08-01 20:46:24,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" RCODE  200 len: 157 time: 0.0006261",HTTP Status,
2025-08-17 03:08:07,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-3d954aae-f4f5-47a6-9cf8-a8e00beeab93 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2733018",HTTP Status,
3/26/2025 15:48,ThirdPartyAPI,"Server 31 has been flagged for suspicious activity, security review",Security Alert,
6/10/2025 15:27,BillingSystem,Shard 11 data replication task was terminated,Error,
11/5/2025 6:20,ThirdPartyAPI,User User132 logged in.,User Action,
11/19/2025 9:00,BillingSystem,Unapproved API login attempt from user 8007 recorded,Security Alert,
2025-11-09 11:34:37,ModernHR,"nova.osapi_compute.wsgi.server [req-4ca1aca1-840a-4512-b431-5533a9e02497 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1583 time: 0.1969190",HTTP Status,
5/18/2025 18:19,BillingSystem,Backup ended at 2025-08-06 22:28:29.,System Notification,
2025-06-18 03:42:05,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.124,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" RCODE  200 len: 124 time: 0.0006270",HTTP Status,
